customer_id,territory_id,segment,age_alicorp,has_credit_line,has_perfect_customer,has_marketing_impulse,target
2254,T1,S6,9,0,0,0,0
2255,T1,S3,8,1,0,1,0
2256,T1,S3,6,1,1,1,0
2257,T1,S3,9,1,0,1,0
2258,T1,S3,4,1,1,0,1
2259,T1,S3,2,0,0,0,1
2260,T1,S3,9,1,0,0,0
2261,T1,S3,7,1,1,1,0
2262,T1,S3,1,0,0,0,0
2263,T1,S3,0,0,0,1,0
2264,T3,S3,1,0,1,0,0
2265,T3,S3,10,1,1,1,0
2266,T5,S6,8,0,0,0,0
2267,T1,S3,1,0,0,0,0
2268,T1,S4,3,0,0,0,1
2269,T1,S3,2,0,0,1,1
2270,T1,S3,8,0,1,1,1
2271,T1,S3,1,0,0,0,1
2272,T1,S6,6,1,0,0,1
2273,T1,S3,9,0,0,1,0
2274,T1,S3,8,1,0,1,0
2275,T1,S3,6,1,0,1,1
2276,T1,S3,4,1,0,1,0
2277,T1,S3,10,0,1,0,0
2278,T5,S3,10,0,0,0,0
2279,T1,S3,9,0,1,0,0
2280,T5,S6,4,1,0,0,0
2281,T1,S3,1,0,0,0,1
2282,T1,S6,7,1,0,1,0
2283,T1,S3,2,0,0,0,1
2284,T1,S3,1,0,0,0,0
2285,T1,S3,6,1,0,0,1
2286,T1,S3,3,0,0,0,1
2287,T1,S3,7,0,0,0,0
2288,T5,S3,5,1,0,0,0
2289,T1,S3,1,0,0,0,0
2290,T1,S6,0,1,1,0,0
2291,T1,S3,9,0,0,1,0
2292,T4,S3,9,1,0,0,0
2293,T1,S3,8,0,0,0,0
2294,T1,S3,8,0,0,0,0
2295,T3,S3,3,1,0,0,0
2296,T3,S3,9,0,0,0,1
2297,T1,S3,9,1,1,0,0
2298,T1,S3,9,0,1,0,0
2299,T1,S3,6,0,0,0,0
2300,T3,S3,7,1,0,1,0
2301,T3,S3,5,0,0,0,0
2302,T3,S3,2,1,0,0,0
2303,T3,S3,4,1,1,0,0
2304,T1,S4,7,1,1,0,0
2305,T1,S3,10,0,0,0,0
2306,T1,S3,8,1,1,0,0
2307,T1,S3,2,1,0,0,0
2308,T1,S3,7,0,1,0,0
2309,T1,S3,6,0,0,0,0
2310,T1,S6,0,1,1,0,0
2311,T1,S6,6,0,0,1,0
2312,T1,S3,4,0,0,0,0
2313,T6,S3,5,1,0,0,1
2314,T1,S6,3,0,0,0,0
2315,T3,S3,2,1,0,0,0
2316,T1,S3,1,1,1,0,0
2317,T1,S3,2,0,1,0,0
2318,T1,S3,2,1,0,0,0
2319,T1,S3,10,0,0,1,0
2320,T1,S3,2,0,0,0,0
2321,T1,S5,2,1,0,0,0
2322,T1,S3,10,0,0,0,1
2323,T1,S3,9,0,0,1,0
2324,T5,S3,4,0,1,0,0
2325,T5,S3,9,1,1,0,0
2326,T1,S3,9,1,0,0,0
2327,T1,S3,0,1,0,1,0
2328,T1,S3,6,1,0,0,0
2329,T1,S3,0,0,0,0,0
2330,T1,S3,1,0,0,0,0
2331,T1,S3,3,1,0,0,0
2332,T1,S3,0,0,0,0,1
2333,T1,S3,5,1,0,0,0
2334,T3,S3,9,0,0,0,0
2335,T1,S3,0,0,0,0,0
2336,T1,S5,7,0,0,1,0
2337,T1,S3,8,0,0,0,0
2338,T1,S3,0,1,0,0,1
2339,T1,S3,1,0,0,0,1
2340,T1,S3,0,1,1,1,0
2341,T1,S3,0,1,0,0,0
2342,T4,S3,10,0,0,1,1
2343,T1,S3,7,1,1,0,0
2344,T3,S3,0,0,1,0,0
2345,T1,S3,1,1,0,0,0
2346,T1,S4,4,1,0,1,1
2347,T3,S3,2,1,1,0,0
2348,T1,S3,1,0,0,1,0
2349,T3,S3,1,0,0,0,0
2350,T1,S6,3,1,0,0,0
2351,T5,S3,7,0,0,1,0
2352,T5,S3,2,1,0,0,0
2353,T1,S4,3,1,1,0,0
2354,T1,S3,4,1,1,1,0
2355,T1,S6,1,1,1,0,0
2356,T1,S3,6,1,0,0,0
2357,T1,S3,6,0,1,0,1
2358,T1,S3,5,1,0,0,0
2359,T1,S6,6,1,1,1,0
2360,T2,S3,3,1,0,0,0
2361,T1,S3,6,0,0,1,0
2362,T1,S3,1,0,0,1,0
2363,T6,S3,5,0,0,0,0
2364,T5,S6,5,1,1,1,0
2365,T1,S6,5,0,0,0,0
2366,T1,S3,10,1,1,0,0
2367,T1,S3,6,0,0,0,0
2368,T1,S3,1,1,0,1,0
2369,T1,S3,6,1,0,1,0
2370,T1,S3,0,0,0,0,0
2371,T3,S6,4,0,1,0,0
2372,T1,S3,5,1,1,1,0
2373,T5,S3,3,0,0,0,1
2374,T3,S3,1,1,0,1,1
2375,T3,S3,5,1,0,0,0
2376,T1,S3,10,0,1,1,0
2377,T3,S3,10,1,0,0,0
2378,T1,S3,7,0,1,1,0
2379,T1,S3,3,1,1,1,0
2380,T5,S3,0,1,0,0,0
2381,T1,S3,1,0,0,1,1
2382,T1,S3,8,1,0,0,0
2383,T1,S3,9,1,1,0,0
2384,T1,S3,8,0,1,0,0
2385,T1,S3,5,1,1,0,0
2386,T3,S3,1,0,0,0,0
2387,T1,S3,2,1,0,0,0
2388,T1,S6,9,0,1,0,0
2389,T1,S6,5,1,1,0,0
2390,T5,S3,7,1,0,0,0
2391,T1,S3,9,1,1,0,0
2392,T2,S3,7,1,0,1,1
2393,T6,S6,6,0,1,0,0
2394,T1,S3,0,1,0,1,0
2395,T5,S3,4,1,1,0,0
2396,T1,S6,7,1,1,0,1
2397,T1,S3,9,0,0,1,0
2398,T3,S3,4,0,0,0,0
2399,T1,S3,2,1,1,0,0
2400,T1,S6,7,0,0,0,0
2401,T1,S3,3,1,0,0,0
2402,T1,S3,4,0,1,0,0
2403,T1,S6,9,1,0,1,0
2404,T1,S3,7,1,0,0,0
2405,T1,S3,1,0,0,0,0
2406,T3,S3,7,1,1,0,0
2407,T1,S3,7,0,1,0,0
2408,T1,S3,8,0,0,0,0
2409,T5,S3,3,0,0,0,0
2410,T1,S6,5,1,1,0,0
2411,T1,S3,4,1,1,1,0
2412,T1,S3,4,1,0,0,0
2413,T1,S3,8,0,1,1,0
2414,T1,S6,9,0,0,0,0
2415,T3,S3,2,1,1,0,0
2416,T4,S3,2,1,0,0,0
2417,T2,S3,1,1,0,0,0
2418,T1,S6,9,0,0,0,0
2419,T1,S3,6,0,0,0,0
2420,T1,S3,1,1,0,0,0
2421,T1,S3,9,0,1,0,0
2422,T1,S3,8,1,0,0,0
2423,T3,S3,10,0,0,0,0
2424,T3,S3,2,1,1,0,0
2425,T4,S3,6,0,1,0,0
2426,T1,S3,8,0,0,0,0
2427,T1,S3,1,0,1,0,0
2428,T5,S3,9,0,0,0,0
2429,T1,S3,9,0,0,0,0
2430,T1,S3,2,1,0,0,0
2431,T5,S3,5,1,0,0,0
2432,T5,S3,2,1,1,1,0
2433,T1,S3,1,1,0,0,0
2434,T3,S3,10,1,0,1,0
2435,T3,S3,5,1,0,0,0
2436,T3,S3,3,0,0,0,0
2437,T3,S6,5,0,0,0,0
2438,T5,S3,5,0,0,0,0
2439,T5,S3,6,1,0,0,0
2440,T6,S6,2,1,1,0,0
2441,T5,S3,9,1,0,0,0
2442,T3,S6,3,1,0,0,0
2443,T3,S3,2,1,1,0,1
2444,T1,S3,4,1,0,0,0
2445,T5,S3,3,1,1,0,0
2446,T1,S3,7,0,0,1,0
2447,T1,S3,1,0,0,1,0
2448,T1,S3,3,1,1,0,1
2449,T1,S3,7,1,1,0,0
2450,T5,S3,10,1,0,1,0
2451,T5,S4,10,1,0,1,1
2452,T5,S3,2,1,1,0,1
2453,T1,S3,3,0,1,0,0
2454,T1,S3,5,0,1,0,0
2455,T1,S3,2,0,1,0,0
2456,T1,S6,4,1,0,1,0
2457,T5,S6,3,1,0,0,0
2458,T5,S3,5,1,0,1,0
2459,T1,S3,8,1,0,0,1
2460,T3,S3,2,0,1,0,1
2461,T3,S3,3,1,0,0,0
2462,T3,S3,1,1,0,0,1
2463,T1,S3,7,0,0,1,0
2464,T1,S3,2,1,0,0,1
2465,T5,S3,6,1,0,1,0
2466,T3,S3,9,1,1,1,0
2467,T1,S3,7,0,1,1,1
2468,T1,S3,5,0,1,0,0
2469,T4,S3,0,0,0,1,0
2470,T3,S3,9,1,1,0,0
2471,T1,S3,4,1,0,1,0
2472,T1,S3,10,1,0,1,0
2473,T3,S3,4,1,0,0,1
2474,T5,S3,2,0,0,1,0
2475,T5,S6,5,0,0,0,0
2476,T1,S3,2,1,0,0,0
2477,T1,S3,10,0,0,0,0
2478,T3,S3,4,1,0,0,0
2479,T6,S3,7,0,0,0,1
2480,T1,S3,2,0,0,0,0
2481,T1,S3,9,0,1,1,0
2482,T5,S3,6,1,0,1,0
2483,T1,S3,1,1,0,0,0
2484,T1,S3,8,1,0,0,0
2485,T3,S3,4,1,1,1,0
2486,T3,S3,3,1,0,0,0
2487,T5,S3,0,0,1,0,0
2488,T1,S6,5,0,1,0,1
2489,T3,S3,0,0,0,0,0
2490,T4,S3,2,0,0,1,1
2491,T5,S3,5,0,1,0,0
2492,T3,S3,5,1,0,0,0
2493,T6,S3,9,0,0,0,0
2494,T5,S6,2,0,0,1,0
2495,T1,S3,5,1,0,1,0
2496,T1,S3,1,0,0,1,0
2497,T1,S3,3,0,0,1,0
2498,T5,S3,6,0,0,1,0
2499,T5,S3,9,1,0,0,0
2500,T1,S3,4,1,1,1,1
2501,T1,S3,10,1,0,0,0
2502,T4,S3,8,1,0,1,0
2503,T1,S3,5,0,0,0,0
2504,T3,S3,2,0,0,0,0
2505,T2,S3,8,0,0,0,0
2506,T3,S3,3,0,0,0,0
2507,T2,S3,0,1,0,0,0
2508,T3,S3,8,1,0,0,0
2509,T1,S3,4,0,1,0,0
2510,T1,S3,2,0,1,0,0
2511,T1,S3,4,1,0,0,0
2512,T1,S6,8,1,1,0,0
2513,T1,S3,2,0,1,0,0
2514,T3,S3,5,1,0,0,0
2515,T3,S3,7,0,0,0,0
2516,T3,S3,6,0,0,0,0
2517,T6,S6,1,1,0,0,0
2518,T1,S6,5,0,1,0,0
2519,T1,S3,7,1,1,0,0
2520,T1,S3,7,0,0,0,0
2521,T3,S3,9,0,0,0,0
2522,T1,S3,10,0,1,0,0
2523,T4,S3,3,1,0,0,0
2524,T3,S3,5,1,0,1,0
2525,T3,S3,3,0,1,0,0
2526,T1,S3,7,0,0,1,1
2527,T1,S3,10,1,0,0,0
2528,T2,S3,1,0,1,0,1
2529,T3,S4,6,1,0,0,0
2530,T3,S3,9,0,1,0,0
2531,T1,S3,9,0,1,1,0
2532,T1,S3,3,0,0,0,1
2533,T1,S3,10,1,1,1,0
2534,T1,S3,6,0,0,0,0
2535,T1,S3,6,1,0,0,0
2536,T1,S3,8,0,0,0,0
2537,T1,S6,2,0,1,0,0
2538,T1,S3,10,1,0,0,1
2539,T1,S6,2,0,0,1,0
2540,T1,S3,4,0,1,0,0
2541,T2,S3,6,0,1,0,0
2542,T3,S4,10,0,0,0,0
2543,T5,S3,4,0,1,0,1
2544,T1,S3,2,1,0,0,0
2545,T1,S3,8,1,0,1,1
2546,T1,S3,8,1,1,0,0
2547,T1,S3,1,1,1,0,1
2548,T1,S3,7,1,0,0,0
2549,T1,S3,4,1,0,1,0
2550,T3,S3,8,1,0,1,0
2551,T3,S3,8,1,1,0,0
2552,T1,S3,8,1,0,0,0
2553,T1,S3,9,0,0,0,0
2554,T1,S3,2,1,0,0,0
2555,T2,S3,4,1,0,0,1
2556,T1,S3,7,1,0,0,1
2557,T3,S3,9,1,0,0,1
2558,T1,S3,8,1,0,1,0
2559,T3,S3,1,1,0,0,0
2560,T3,S3,1,0,1,1,0
2561,T1,S4,3,1,0,0,0
2562,T1,S3,6,0,0,0,0
2563,T3,S3,1,0,1,0,0
2564,T1,S3,2,1,0,1,0
2565,T3,S3,2,1,1,0,0
2566,T3,S3,8,0,1,0,1
2567,T3,S3,5,0,0,1,1
2568,T1,S3,4,1,0,0,0
2569,T3,S6,3,1,0,0,0
2570,T1,S3,6,1,0,1,0
2571,T1,S3,6,1,0,1,0
2572,T3,S3,10,0,0,0,0
2573,T3,S3,2,1,1,0,0
2574,T1,S3,1,0,0,1,0
2575,T5,S3,9,0,0,0,0
2576,T1,S3,4,0,0,0,0
2577,T5,S3,8,0,0,0,0
2578,T5,S3,9,1,0,0,0
2579,T1,S3,10,1,1,1,0
2580,T1,S3,3,0,0,1,0
2581,T5,S3,7,1,0,0,1
2582,T3,S3,7,1,0,1,0
2583,T5,S3,1,0,0,1,0
2584,T5,S3,9,0,1,0,0
2585,T3,S3,8,0,0,0,0
2586,T1,S3,3,1,1,0,1
2587,T1,S3,10,0,0,0,0
2588,T1,S3,1,1,1,0,0
2589,T1,S6,10,1,0,0,0
2590,T1,S0,8,0,0,0,0
2591,T3,S3,8,0,0,1,0
2592,T5,S3,7,0,0,1,0
2593,T1,S3,2,1,0,1,0
2594,T2,S3,6,0,0,1,0
2595,T3,S3,10,1,1,0,0
2596,T3,S4,4,1,1,0,0
2597,T3,S3,7,0,1,0,0
2598,T3,S3,8,0,0,0,0
2599,T1,S3,9,1,1,1,0
2600,T3,S3,1,1,0,0,0
2601,T1,S3,8,1,0,1,0
2602,T3,S3,6,1,0,0,0
2603,T2,S3,4,0,0,1,0
2604,T1,S3,3,0,0,1,0
2605,T1,S3,7,0,1,1,0
2606,T3,S3,1,0,0,0,0
2607,T3,S3,10,1,1,0,1
2608,T3,S3,6,0,0,1,0
2609,T1,S3,1,0,1,0,0
2610,T4,S3,5,0,0,0,0
2611,T1,S3,1,0,1,1,0
2612,T2,S3,4,0,0,1,0
2613,T3,S3,1,1,1,0,0
2614,T3,S3,10,0,0,1,0
2615,T3,S3,0,1,1,1,0
2616,T1,S3,2,0,0,0,0
2617,T1,S3,8,0,0,1,0
2618,T1,S3,6,1,0,0,0
2619,T1,S3,2,1,0,0,0
2620,T1,S3,10,0,1,0,0
2621,T1,S3,6,1,1,0,0
2622,T1,S3,1,1,0,0,0
2623,T3,S3,1,1,0,1,0
2624,T3,S3,0,0,1,0,0
2625,T6,S6,1,1,0,0,0
2626,T1,S3,10,1,1,0,0
2627,T1,S3,6,1,1,1,0
2628,T1,S6,7,1,0,0,1
2629,T3,S3,4,1,0,0,0
2630,T3,S3,5,1,0,1,1
2631,T1,S3,10,0,0,0,0
2632,T1,S6,9,0,0,0,0
2633,T1,S6,0,0,1,0,0
2634,T1,S3,0,0,0,0,0
2635,T1,S3,0,1,1,0,0
2636,T1,S3,4,0,1,1,1
2637,T1,S3,8,0,0,0,0
2638,T1,S3,6,1,1,0,0
2639,T1,S6,2,0,0,0,0
2640,T1,S3,4,0,1,0,0
2641,T1,S3,4,0,0,1,0
2642,T3,S3,8,0,0,0,1
2643,T1,S3,3,1,0,0,0
2644,T1,S3,8,1,0,0,0
2645,T3,S3,2,1,1,1,0
2646,T1,S3,0,1,0,1,0
2647,T1,S6,,0,0,1,0
2648,T1,S3,2,0,1,1,0
2649,T3,S3,4,0,0,0,0
2650,T1,S0,4,0,0,0,0
2651,T1,S3,5,0,1,1,0
2652,T1,S3,2,0,0,1,0
2653,T3,S3,5,1,1,0,1
2654,T3,S3,2,1,1,0,0
2655,T1,S3,4,1,1,0,0
2656,T1,S3,1,1,0,0,0
2657,T1,S3,10,0,0,0,0
2658,T1,S3,2,1,0,0,0
2659,T2,S6,8,0,0,1,0
2660,T1,S3,0,0,0,0,0
2661,T3,S3,2,0,1,0,1
2662,T1,S3,6,0,1,0,0
2663,T1,S3,2,0,0,0,0
2664,T1,S3,6,1,0,0,0
2665,T1,S3,3,0,1,1,1
2666,T3,S3,1,0,0,0,0
2667,T1,S3,6,0,0,0,0
2668,T1,S3,2,1,0,0,0
2669,T5,S3,7,1,0,1,0
2670,T1,S3,7,0,1,0,0
2671,T1,S3,5,0,0,0,0
2672,T5,S3,4,1,1,0,0
2673,T1,S3,4,1,0,0,0
2674,T1,S3,9,1,1,0,0
2675,T1,S3,3,0,0,1,0
2676,T1,S3,8,0,0,1,0
2677,T3,S6,1,1,0,0,0
2678,T1,S3,8,0,1,1,0
2679,T3,S3,3,0,0,0,0
2680,T3,S3,6,0,0,1,1
2681,T4,S3,1,1,0,1,0
2682,T1,S3,4,0,1,0,0
2683,T1,S3,10,1,1,1,0
2684,T1,S6,,1,0,0,0
2685,T1,S3,10,0,0,0,0
2686,T5,S3,1,0,0,1,0
2687,T1,S3,7,0,0,0,0
2688,T1,S3,7,0,0,1,1
2689,T1,S3,6,1,0,0,0
2690,T6,S3,10,0,1,0,0
2691,T1,S3,7,0,1,1,1
2692,T3,S6,4,0,0,0,0
2693,T1,S3,7,0,0,1,0
2694,T1,S3,7,0,0,0,0
2695,T1,S3,0,1,1,0,0
2696,T1,S3,8,0,0,1,0
2697,T1,S3,10,1,1,1,1
2698,T1,S3,7,0,0,0,1
2699,T3,S3,7,1,0,0,1
2700,T3,S3,8,1,0,1,1
2701,T1,S6,5,1,0,1,0
2702,T1,S3,9,0,0,0,0
2703,T3,S3,1,0,1,1,0
2704,T1,S3,6,1,0,0,1
2705,T1,S3,2,1,0,0,1
2706,T3,S3,6,0,1,0,0
2707,T5,S5,6,0,0,0,0
2708,T1,S6,10,1,0,1,0
2709,T1,S3,7,1,0,1,0
2710,T5,S3,6,0,1,0,0
2711,T1,S6,2,1,1,1,0
2712,T3,S3,3,0,0,0,0
2713,T1,S6,5,1,0,1,1
2714,T3,S3,3,0,1,0,0
2715,T1,S3,3,0,0,0,0
2716,T3,S3,6,0,0,1,0
2717,T3,S3,2,0,0,0,0
2718,T3,S3,10,0,0,0,1
2719,T5,S3,10,1,0,1,0
2720,T1,S3,0,1,1,1,0
2721,T1,S3,8,1,0,0,0
2722,T1,S3,1,1,0,1,0
2723,T6,S3,7,0,1,1,0
2724,T1,S3,1,1,1,1,0
2725,T1,S3,3,1,0,1,0
2726,T5,S3,1,0,1,0,0
2727,T3,S3,10,0,0,0,0
2728,T1,S6,5,1,1,0,0
2729,T3,S3,9,1,0,0,0
2730,T1,S3,6,0,0,1,0
2731,T1,S3,10,0,0,0,0
2732,T3,S3,,0,0,0,0
2733,T1,S3,4,0,0,0,1
2734,T3,S3,2,1,1,1,0
2735,T6,S3,4,1,1,0,1
2736,T1,S3,4,0,0,0,0
2737,T1,S3,8,1,0,0,0
2738,T3,S3,10,0,0,1,0
2739,T1,S3,7,1,0,0,1
2740,T3,S3,10,0,0,1,0
2741,T1,S3,3,0,1,1,1
2742,T1,S3,3,0,1,0,0
2743,T1,S3,,1,0,1,0
2744,T1,S3,9,0,0,0,1
2745,T3,S3,4,1,0,0,0
2746,T3,S3,1,1,0,0,0
2747,T3,S3,9,1,0,0,0
2748,T1,S3,2,0,1,0,0
2749,T5,S3,7,0,0,0,0
2750,T1,S6,7,1,0,1,0
2751,T1,S3,9,1,0,1,0
2752,T5,S3,6,1,0,0,0
2753,T3,S3,0,1,0,0,0
2754,T2,S3,6,0,0,0,1
2755,T3,S3,2,0,1,0,0
2756,T3,S4,1,1,1,1,0
2757,T3,S4,2,0,0,0,0
2758,T3,S3,3,0,0,0,0
2759,T1,S3,1,1,0,1,0
2760,T1,S6,0,1,1,1,0
2761,T3,S6,7,0,0,0,0
2762,T3,S3,10,1,0,0,0
2763,T1,S3,9,0,0,1,0
2764,T1,S3,3,1,0,0,0
2765,T1,S3,0,1,1,0,0
2766,T1,S3,2,0,0,0,0
2767,T5,S3,1,1,1,1,0
2768,T5,S3,0,0,0,0,0
2769,T1,S3,1,0,1,1,0
2770,T1,S3,4,0,0,1,0
2771,T1,S3,4,1,0,0,0
2772,T3,S3,1,0,0,0,1
2773,T1,S3,9,1,0,0,0
2774,T1,S3,10,0,1,1,0
2775,T1,S6,6,0,0,1,0
2776,T1,S3,3,1,0,1,0
2777,T1,S3,10,0,0,0,0
2778,T3,S3,8,1,0,1,0
2779,T3,S3,8,1,1,1,0
2780,T3,S3,4,0,1,1,0
2781,T5,S3,10,0,0,0,0
2782,T1,S3,1,1,0,0,0
2783,T1,S3,2,1,1,1,0
2784,T1,S4,1,0,0,1,0
2785,T1,S3,8,0,1,1,0
2786,T1,S6,9,0,1,0,0
2787,T1,S6,8,0,0,1,0
2788,T3,S3,3,0,1,1,0
2789,T3,S3,4,1,1,0,1
2790,T1,S4,5,1,0,0,1
2791,T1,S3,3,1,1,0,0
2792,T2,S3,0,1,0,0,1
2793,T1,S3,8,0,0,0,1
2794,T2,S3,10,1,1,0,0
2795,T1,S3,6,0,0,0,1
2796,T1,S3,9,0,1,0,0
2797,T1,S3,3,0,0,0,0
2798,T1,S3,7,0,1,0,0
2799,T1,S3,1,1,1,1,0
2800,T1,S3,4,0,1,0,0
2801,T6,S3,4,0,1,1,0
2802,T3,S3,7,1,1,0,0
2803,T2,S3,10,0,0,1,0
2804,T1,S3,1,0,0,0,0
2805,T1,S3,1,1,0,0,0
2806,T1,S3,10,1,0,0,0
2807,T5,S3,0,0,0,1,0
2808,T1,S6,10,0,1,0,0
2809,T3,S3,8,0,0,0,0
2810,T1,S3,4,1,1,0,0
2811,T1,S3,5,0,0,0,0
2812,T1,S3,5,1,1,0,0
2813,T1,S3,3,0,1,0,1
2814,T3,S3,7,0,1,0,0
2815,T3,S3,9,1,0,0,0
2816,T3,S3,0,0,1,0,0
2817,T3,S3,1,1,0,0,0
2818,T3,S4,3,1,1,0,0
2819,T3,S3,10,0,1,0,0
2820,T3,S3,10,1,0,1,0
2821,T3,S3,0,0,0,1,0
2822,T1,S3,0,0,0,1,0
2823,T3,S3,4,0,0,1,0
2824,T1,S3,6,0,1,0,1
2825,T5,S3,2,1,0,0,0
2826,T1,S3,10,1,0,0,0
2827,T5,S3,5,1,0,0,0
2828,T1,S3,9,0,0,0,0
2829,T1,S3,5,1,1,0,0
2830,T1,S3,8,1,1,0,0
2831,T1,S3,3,0,0,1,0
2832,T1,S3,7,1,1,0,1
2833,T1,S3,5,0,1,1,0
2834,T1,S3,10,1,0,0,0
2835,T1,S4,2,1,0,0,1
2836,T3,S3,8,0,0,1,0
2837,T3,S3,7,0,0,1,0
2838,T3,S3,7,0,1,1,0
2839,T1,S3,1,1,0,0,0
2840,T3,S3,2,1,0,0,0
2841,T5,S4,5,0,0,0,0
2842,T1,S3,4,0,1,0,0
2843,T1,S3,8,0,0,1,0
2844,T1,S6,1,1,1,0,1
2845,T1,S3,0,1,0,0,0
2846,T3,S3,10,1,0,1,0
2847,T3,S3,8,0,0,0,0
2848,T4,S3,10,1,0,0,0
2849,T3,S3,3,0,0,1,0
2850,T1,S3,7,1,0,0,0
2851,T1,S3,10,0,1,1,0
2852,T1,S6,0,0,0,0,0
2853,T1,S3,0,1,1,1,0
2854,T1,S6,5,1,0,0,0
2855,T1,S3,6,1,1,0,0
2856,T1,S3,10,1,0,0,0
2857,T3,S3,10,1,1,0,0
2858,T3,S3,6,1,1,0,0
2859,T1,S6,4,0,0,0,0
2860,T3,S3,9,1,1,0,0
2861,T3,S3,2,1,1,1,0
2862,T3,S3,8,0,0,1,0
2863,T3,S3,1,1,0,1,0
2864,T3,S3,8,1,0,0,1
2865,T1,S3,7,1,0,0,0
2866,T3,S3,10,1,1,1,0
2867,T1,S3,9,1,0,1,0
2868,T5,S3,2,1,1,0,0
2869,T1,S3,9,1,0,0,0
2870,T3,S3,0,0,1,1,0
2871,T1,S3,3,1,1,0,0
2872,T1,S3,0,1,0,0,0
2873,T3,S3,4,1,0,0,0
2874,T3,S3,3,1,1,0,0
2875,T1,S3,9,1,0,0,0
2876,T3,S3,10,1,0,0,0
2877,T3,S3,6,0,0,1,0
2878,T3,S3,8,0,1,0,0
2879,T3,S3,3,0,1,0,1
2880,T1,S3,0,0,1,1,1
2881,T1,S6,1,0,0,0,0
2882,T1,S3,5,0,1,1,0
2883,T2,S3,8,1,1,0,0
2884,T4,S3,3,0,0,1,0
2885,T1,S3,6,0,0,1,0
2886,T1,S3,2,0,0,0,0
2887,T4,S6,0,0,0,1,0
2888,T6,S3,4,1,0,1,0
2889,T6,S6,6,0,1,1,1
2890,T6,S3,8,0,0,1,0
2891,T6,S0,3,1,0,1,0
2892,T1,S3,8,1,0,0,0
2893,T1,S6,7,0,0,0,0
2894,T1,S0,4,0,1,1,0
2895,T1,S6,6,1,0,0,0
2896,T1,S6,3,0,0,1,0
2897,T1,S0,1,0,1,0,0
2898,T1,S0,1,1,0,0,0
2899,T1,S0,8,1,1,1,0
2900,T1,S6,1,0,1,0,0
2901,T1,S6,5,1,0,0,0
2902,T1,S3,7,1,0,1,1
2903,T1,S0,0,0,0,0,0
2904,T1,S6,9,0,0,1,0
2905,T1,S0,7,0,0,0,0
2906,T1,S0,3,0,0,1,0
2907,T1,S0,10,1,1,0,1
2908,T1,S6,4,1,0,0,0
2909,T5,S3,2,1,0,0,0
2910,T1,S0,4,0,1,0,0
2911,T1,S0,8,1,1,0,0
2912,T1,S6,4,0,0,1,0
2913,T1,S6,1,1,0,0,0
2914,T4,S3,1,1,1,0,0
2915,T1,S3,7,0,1,0,0
2916,T2,S5,6,0,0,1,0
2917,T1,S6,8,0,0,1,0
2918,T1,S3,0,1,1,0,0
2919,T3,S6,2,0,0,0,0
2920,T2,S3,0,0,0,0,0
2921,T6,S6,3,1,0,0,0
2922,T3,S3,8,0,0,1,0
2923,T3,S3,3,0,1,1,0
2924,T1,S0,5,0,0,1,0
2925,T1,S3,2,1,0,0,0
2926,T1,S0,2,0,0,0,0
2927,T1,S0,6,0,0,1,0
2928,T1,S6,0,1,1,0,0
2929,T1,S6,0,0,0,0,0
2930,T1,S3,8,0,1,1,0
2931,T1,S3,6,1,0,1,1
2932,T1,S3,6,1,0,1,0
2933,T1,S3,3,1,0,0,0
2934,T1,S3,7,0,0,1,0
2935,T1,S3,3,1,1,1,0
2936,T1,S3,4,1,1,0,0
2937,T1,S3,7,0,0,0,0
2938,T1,S3,6,0,1,0,1
2939,T1,S3,1,0,1,0,0
2940,T1,S3,5,0,0,0,0
2941,T1,S3,10,0,0,1,0
2942,T1,S3,10,1,0,0,0
2943,T1,S3,7,0,1,1,1
2944,T1,S6,4,1,0,0,0
2945,T1,S6,2,1,1,0,0
2946,T1,S6,2,0,0,0,0
2947,T1,S0,3,1,0,1,0
2948,T1,S6,0,0,1,1,1
2949,T1,S3,7,1,1,1,0
2950,T1,S3,5,1,1,0,0
2951,T1,S6,7,1,0,0,0
2952,T5,S6,,1,1,0,0
2953,T5,S6,2,1,1,0,0
2954,T5,S6,9,0,0,1,0
2955,T1,S6,1,1,0,0,0
2956,T5,S6,8,0,0,1,0
2957,T1,S3,2,1,1,1,0
2958,T1,S3,1,1,0,0,0
2959,T1,S3,3,0,0,0,0
2960,T6,S6,7,1,1,0,0
2961,T1,S3,3,1,1,1,1
2962,T6,S6,4,0,0,0,0
2963,T1,S6,3,1,0,0,0
2964,T6,S3,10,1,0,0,0
2965,T1,S6,2,1,0,0,0
2966,T6,S0,4,1,0,0,0
2967,T1,S6,8,1,0,0,0
2968,T6,S0,9,0,1,1,0
2969,T6,S6,5,0,1,1,1
2970,T6,S6,,0,0,0,0
2971,T6,S6,4,0,1,0,0
2972,T1,S3,1,1,1,1,0
2973,T1,S6,4,1,0,0,0
2974,T6,S6,7,1,1,0,1
2975,T6,S6,8,0,0,0,0
2976,T6,S3,1,1,1,1,0
2977,T6,S3,2,1,1,1,0
2978,T2,S6,1,1,0,0,0
2979,T1,S3,2,1,0,1,0
2980,T2,S6,0,0,1,1,0
2981,T2,S6,10,1,1,1,0
2982,T3,S3,6,0,0,0,0
2983,T2,S3,7,0,0,0,1
2984,T6,S6,6,1,0,1,0
2985,T6,S3,0,0,0,1,0
2986,T1,S3,5,1,1,1,0
2987,T1,S3,1,0,1,1,0
